,geometry,peoples
105,"POLYGON ((36.90260092493086 55.38189448949154, 36.89818763181442 55.3857938504427, 36.89040591636211 55.38529513183472, 36.88703896933698 55.38089738227233, 36.89145236993026 55.37699847168919, 36.89923261025811 55.3774968603309, 36.90260092493086 55.38189448949154))",0.0
106,"POLYGON ((36.90260092493086 55.38189448949154, 36.91038295810408 55.38239235071646, 36.91375317384022 55.38678990265989, 36.90933998884864 55.39068971403035, 36.90155647980959 55.39019152300764, 36.89818763181442 55.3857938504427, 36.90260092493086 55.38189448949154))",0.0
107,"POLYGON ((36.90468858945617 55.36529969384411, 36.90027717989247 55.3691996274046, 36.89249841413569 55.3687015687285, 36.8891325321467 55.36430390648727, 36.8935440492179 55.36040442329827, 36.90132134095669 55.36090215200946, 36.90468858945617 55.36529969384411))",0.0
108,"POLYGON ((36.90468858945617 55.36529969384411, 36.912467672559 55.36579689547522, 36.91583682067026 55.37019436043299, 36.91142551926126 55.3740947444162, 36.90364496140003 55.3735972129885, 36.90027717989247 55.3691996274046, 36.90468858945617 55.36529969384411))",0.0
109,"POLYGON ((36.90573180933824 55.35700193240406, 36.91350941823589 55.35749880423924, 36.91687803277097 55.36189622544537, 36.912467672559 55.36579689547522, 36.90468858945617 55.36529969384411, 36.90132134095669 55.36090215200946, 36.90573180933824 55.35700193240406))",0.0
110,"POLYGON ((36.90692639866631 55.50343325793151, 36.89912184939076 55.50293130971281, 36.89574414259988 55.49853316818276, 36.90016960963448 55.4946370956574, 36.90797267506851 55.49513871424126, 36.9113517571215 55.49953673495475, 36.90692639866631 55.50343325793151))",0.0
111,"POLYGON ((36.90725282508689 55.40728371031676, 36.91166789524748 55.40338447225137, 36.9194546752067 55.40388246487723, 36.92282786253541 55.40828002516834, 36.91841290111879 55.41217971370106, 36.91062464344268 55.41168139144494, 36.90725282508689 55.40728371031676))",0.0
112,"POLYGON ((36.90829661125594 55.39898683401232, 36.91271073863363 55.39508730920785, 36.92049604143087 55.39558497220396, 36.92386869382569 55.39998248960384, 36.9194546752067 55.40388246487723, 36.91166789524748 55.40338447225137, 36.90829661125594 55.39898683401232))",0.0
113,"POLYGON ((36.90933998884864 55.39068971403035, 36.91375317384022 55.38678990265989, 36.92153700003016 55.38728723602679, 36.92490911764915 55.39168471036292, 36.92049604143087 55.39558497220396, 36.91271073863363 55.39508730920785, 36.90933998884864 55.39068971403035))",0.0
114,"POLYGON ((36.90958098297999 55.41997806644305, 36.90516402606208 55.42387673051135, 36.89737460801504 55.42337722029155, 36.89400362515705 55.41897937583403, 36.8984206901394 55.41508116217858, 36.90620863010213 55.41558034259825, 36.90958098297999 55.41997806644305))",0.0
115,"POLYGON ((36.90958098297999 55.41997806644305, 36.91737071892819 55.42047671832999, 36.92074497659917 55.42487436388605, 36.91632812839575 55.42877347841857, 36.90853691361983 55.42827449690034, 36.90516402606208 55.42387673051135, 36.90958098297999 55.41997806644305))",0.0
116,"POLYGON ((36.91038295810408 55.38239235071646, 36.90260092493086 55.38189448949154, 36.89923261025811 55.3774968603309, 36.90364496140003 55.3735972129885, 36.91142551926126 55.3740947444162, 36.91479520110622 55.37849225295306, 36.91038295810408 55.38239235071646))",0.0
117,"POLYGON ((36.91038295810408 55.38239235071646, 36.91479520110622 55.37849225295306, 36.9225775512431 55.37898925669128, 36.92594913424434 55.38338668779117, 36.92153700003016 55.38728723602679, 36.91375317384022 55.38678990265989, 36.91038295810408 55.38239235071646))",0.0
118,"POLYGON ((36.91062464344268 55.41168139144494, 36.91841290111879 55.41217971370106, 36.92178662353951 55.4165773167109, 36.91737071892819 55.42047671832999, 36.90958098297999 55.41997806644305, 36.90620863010213 55.41558034259825, 36.91062464344268 55.41168139144494))",0.0
119,"POLYGON ((36.91319790435283 55.45366228798871, 36.9165743046082 55.45806010200523, 36.91215367805766 55.46195806646269, 36.90435654240947 55.46145776641481, 36.9009815145522 55.45705983157303, 36.90540224975761 55.45316231757389, 36.91319790435283 55.45366228798871))",0.0
120,"POLYGON ((36.91319790435283 55.45366228798871, 36.91761758571933 55.44976403575327, 36.92541355820722 55.45026314705361, 36.92879133038212 55.45466084002247, 36.9243717583371 55.45855954276912, 36.9165743046082 55.45806010200523, 36.91319790435283 55.45366228798871))",0.0
121,"POLYGON ((36.91344200546348 55.48294682281728, 36.92124390626016 55.48344725197381, 36.92462382584528 55.48784511065168, 36.92020047061258 55.49174266124444, 36.91239708634403 55.49124190262306, 36.90901854096799 55.48684392290428, 36.91344200546348 55.48294682281728))",0.0
122,"POLYGON ((36.91424172134769 55.44536626359321, 36.91761758571933 55.44976403575327, 36.91319790435283 55.45366228798871, 36.90540224975761 55.45316231757389, 36.90202775721233 55.44876442458673, 36.90644754724861 55.44486662281103, 36.91424172134769 55.44536626359321))",0.0
123,"POLYGON ((36.91424172134769 55.44536626359321, 36.91866045792845 55.44146772375257, 36.92645494973222 55.4419665055898, 36.92983218545196 55.44636415670033, 36.92541355820722 55.45026314705361, 36.91761758571933 55.44976403575327, 36.91424172134769 55.44536626359321))",0.0
124,"POLYGON ((36.91448651472041 55.47465149588236, 36.91006399660559 55.47854888426554, 36.90226389717993 55.47804792495039, 36.89888779822414 55.47364990691639, 36.90331042496376 55.46975296898867, 36.91110904222199 55.47025359867, 36.91448651472041 55.47465149588236))",0.0
125,"POLYGON ((36.91448651472041 55.47465149588236, 36.9222869326034 55.47515159557432, 36.92566631509747 55.47954941308354, 36.92124390626016 55.48344725197381, 36.91344200546348 55.48294682281728, 36.91006399660559 55.47854888426554, 36.91448651472041 55.47465149588236))",0.0
126,"POLYGON ((36.91528512928209 55.4370699936214, 36.91866045792845 55.44146772375257, 36.91424172134769 55.44536626359321, 36.90644754724861 55.44486662281103, 36.90307358985719 55.44046877185088, 36.90749243512269 55.43657068247143, 36.91528512928209 55.4370699936214))",0.0
127,"POLYGON ((36.91528512928209 55.4370699936214, 36.91970292147526 55.43317116634839, 36.92749593315156 55.43366961872289, 36.93087263257486 55.43806722780268, 36.92645494973222 55.4419665055898, 36.91866045792845 55.44146772375257, 36.91528512928209 55.4370699936214))",0.0
128,"POLYGON ((36.91553061435525 55.46635592216332, 36.91110904222199 55.47025359867, 36.90331042496376 55.46975296898867, 36.89993486163637 55.46535499246461, 36.90435654240947 55.46145776641481, 36.91215367805766 55.46195806646269, 36.91553061435525 55.46635592216332))",0.0
129,"POLYGON ((36.91553061435525 55.46635592216332, 36.91215367805766 55.46195806646269, 36.9165743046082 55.45806010200523, 36.9243717583371 55.45855954276912, 36.92775006712613 55.46295727742383, 36.92332954988242 55.46685569239108, 36.91553061435525 55.46635592216332))",0.0
130,"POLYGON ((36.91553061435525 55.46635592216332, 36.92332954988242 55.46685569239108, 36.92670839544446 55.47125346855923, 36.9222869326034 55.47515159557432, 36.91448651472041 55.47465149588236, 36.91110904222199 55.47025359867, 36.91553061435525 55.46635592216332))",0.0
131,"POLYGON ((36.91632812839575 55.42877347841857, 36.91970292147526 55.43317116634839, 36.91528512928209 55.4370699936214, 36.90749243512269 55.43657068247143, 36.90411901272707 55.43217287371066, 36.90853691361983 55.42827449690034, 36.91632812839575 55.42877347841857))",0.0
132,"POLYGON ((36.91632812839575 55.42877347841857, 36.92074497659917 55.42487436388605, 36.9285365087043 55.42537248679825, 36.93191267198997 55.42977005367479, 36.92749593315156 55.43366961872289, 36.91970292147526 55.43317116634839, 36.91632812839575 55.42877347841857))",0.0
133,"POLYGON ((36.91737071892819 55.42047671832999, 36.92178662353951 55.4165773167109, 36.92957667662951 55.4170751101612, 36.93295230393621 55.42147263466207, 36.9285365087043 55.42537248679825, 36.92074497659917 55.42487436388605, 36.91737071892819 55.42047671832999))",0.0
134,"POLYGON ((36.91811237044315 55.50833273701936, 36.9103060175551 55.50783131946741, 36.90692639866631 55.50343325793151, 36.9113517571215 55.49953673495475, 36.91915662542041 55.50003782304127, 36.92253761966514 55.50443576353945, 36.91811237044315 55.50833273701936))",0.0
135,"POLYGON ((36.91811237044315 55.50833273701936, 36.92253761966514 55.50443576353945, 36.93034429100126 55.50493632068508, 36.93372719826399 55.50933418057592, 36.92930205892958 55.51323160461065, 36.92149390225653 55.51273071816919, 36.91811237044315 55.50833273701936))",0.0
136,"POLYGON ((36.91841290111879 55.41217971370106, 36.92282786253541 55.40828002516834, 36.93061643716591 55.40877748915722, 36.93399152865227 55.41317497110984, 36.92957667662951 55.4170751101612, 36.92178662353951 55.4165773167109, 36.91841290111879 55.41217971370106))",0.0
137,"POLYGON ((36.9194546752067 55.40388246487723, 36.92386869382569 55.39998248960384, 36.93165579055212 55.4004796241318, 36.93503034637671 55.40487706336366, 36.93061643716591 55.40877748915722, 36.92282786253541 55.40828002516834, 36.9194546752067 55.40388246487723))",0.0
138,"POLYGON ((36.92020047061258 55.49174266124444, 36.92358092744793 55.49614056091864, 36.91915662542041 55.50003782304127, 36.9113517571215 55.49953673495475, 36.90797267506851 55.49513871424126, 36.91239708634403 55.49124190262306, 36.92020047061258 55.49174266124444))",0.0
139,"POLYGON ((36.92361769530813 55.37069103454316, 36.92698874384956 55.37508842223421, 36.9225775512431 55.37898925669128, 36.91479520110622 55.37849225295306, 36.91142551926126 55.3740947444162, 36.91583682067026 55.37019436043299, 36.92361769530813 55.37069103454316))",0.0
140,"POLYGON ((36.92465743246348 55.36239256992808, 36.92802794670302 55.36678991403769, 36.92361769530813 55.37069103454316, 36.91583682067026 55.37019436043299, 36.912467672559 55.36579689547522, 36.91687803277097 55.36189622544537, 36.92465743246348 55.36239256992808))",0.0
141,"POLYGON ((36.92569676294719 55.35409386319181, 36.92906674304269 55.35849116354744, 36.92465743246348 55.36239256992808, 36.91687803277097 55.36189622544537, 36.91350941823589 55.35749880423924, 36.91791883764667 55.35359784833595, 36.92569676294719 55.35409386319181))",0.0
142,"POLYGON ((36.92645494973222 55.4419665055898, 36.93087263257486 55.43806722780268, 36.93866744132263 55.43856515059112, 36.94204604791186 55.44296268042979, 36.93762847507131 55.44686240878234, 36.92983218545196 55.44636415670033, 36.92645494973222 55.4419665055898))",0.0
143,"POLYGON ((36.92673568699714 55.34579491468018, 36.93010513310637 55.3501921711092, 36.92569676294719 55.35409386319181, 36.91791883764667 55.35359784833595, 36.91455075653031 55.34920047105403, 36.91895923553551 55.34529922945048, 36.92673568699714 55.34579491468018))",0.0
144,"POLYGON ((36.92673568699714 55.34579491468018, 36.9311431171317 55.34189293706882, 36.93891988405419 55.34238776538515, 36.94229069468101 55.3467849007395, 36.93788337405394 55.35068732888261, 36.93010513310637 55.3501921711092, 36.92673568699714 55.34579491468018))",0.0
145,"POLYGON ((36.92749593315156 55.43366961872289, 36.93191267198997 55.42977005367479, 36.93970600042293 55.43026764717009, 36.9430840701449 55.43466513497618, 36.93866744132263 55.43856515059112, 36.93087263257486 55.43806722780268, 36.92749593315156 55.43366961872289))",0.0
146,"POLYGON ((36.9285365087043 55.42537248679825, 36.93295230393621 55.42147263466207, 36.94074415261079 55.42196989886453, 36.94412168562458 55.42636734446557, 36.93970600042293 55.43026764717009, 36.93191267198997 55.42977005367479, 36.9285365087043 55.42537248679825))",0.0
147,"POLYGON ((36.92906674304269 55.35849116354744, 36.93684645856855 55.35898665077853, 36.94021833846062 55.3633838738181, 36.93580913736071 55.36728573072705, 36.92802794670302 55.36678991403769, 36.92465743246348 55.36239256992808, 36.92906674304269 55.35849116354744))",0.0
148,"POLYGON ((36.92930205892958 55.51323160461065, 36.93372719826399 55.50933418057592, 36.9415356728091 55.50983420633688, 36.94492049391614 55.51423198522818, 36.94049546512431 55.5181298598693, 36.93268550449433 55.51762950498225, 36.92930205892958 55.51323160461065))",0.0
149,"POLYGON ((36.92957667662951 55.4170751101612, 36.93399152865227 55.41317497110984, 36.94178189812465 55.41367190601994, 36.94515889458927 55.41806930924336, 36.94074415261079 55.42196989886453, 36.93295230393621 55.42147263466207, 36.92957667662951 55.4170751101612))",0.0
150,"POLYGON ((36.93010513310637 55.3501921711092, 36.93788337405394 55.35068732888261, 36.94125471923433 55.35508450816588, 36.93684645856855 55.35898665077853, 36.92906674304269 55.35849116354744, 36.92569676294719 55.35409386319181, 36.93010513310637 55.3501921711092))",0.0
151,"POLYGON ((36.93061643716591 55.40877748915722, 36.93503034637671 55.40487706336366, 36.94281923720271 55.4053736689818, 36.94619569727719 55.40977102965505, 36.94178189812465 55.41367190601994, 36.93399152865227 55.41317497110984, 36.93061643716591 55.40877748915722))",0.0
152,"POLYGON ((36.93138611400635 55.49664078876867, 36.93476848312674 55.5010386080064, 36.93034429100126 55.50493632068508, 36.92253761966514 55.50443576353945, 36.91915662542041 55.50003782304127, 36.92358092744793 55.49614056091864, 36.93138611400635 55.49664078876867))",0.0
153,"POLYGON ((36.93242752818499 55.48834500920632, 36.93580935932262 55.4927427876186, 36.93138611400635 55.49664078876867, 36.92358092744793 55.49614056091864, 36.92020047061258 55.49174266124444, 36.92462382584528 55.48784511065168, 36.93242752818499 55.48834500920632))",0.0
154,"POLYGON ((36.93269473702657 55.39218151543044, 36.9360687573479 55.39657891176902, 36.93165579055212 55.4004796241318, 36.92386869382569 55.39998248960384, 36.92049604143087 55.39558497220396, 36.92490911764915 55.39168471036292, 36.93269473702657 55.39218151543044))",0.0
155,"POLYGON ((36.93346853377707 55.48004898234306, 36.93684982709147 55.48444671975746, 36.93242752818499 55.48834500920632, 36.92462382584528 55.48784511065168, 36.92124390626016 55.48344725197381, 36.92566631509747 55.47954941308354, 36.93346853377707 55.48004898234306))",0.0
156,"POLYGON ((36.93373327682748 55.38388316339874, 36.937106761804 55.38828051667149, 36.93269473702657 55.39218151543044, 36.92490911764915 55.39168471036292, 36.92153700003016 55.38728723602679, 36.92594913424434 55.38338668779117, 36.93373327682748 55.38388316339874))",0.0
157,"POLYGON ((36.9345091310223 55.47175270852391, 36.93788988667296 55.47615040476805, 36.93346853377707 55.48004898234306, 36.92566631509747 55.47954941308354, 36.9222869326034 55.47515159557432, 36.92670839544446 55.47125346855923, 36.9345091310223 55.47175270852391))",0.0
158,"POLYGON ((36.93477141019289 55.37558456838239, 36.93814435998298 55.37998187841666, 36.93373327682748 55.38388316339874, 36.92594913424434 55.38338668779117, 36.9225775512431 55.37898925669128, 36.92698874384956 55.37508842223421, 36.93477141019289 55.37558456838239))",0.0
159,"POLYGON ((36.9355493201602 55.46345618809396, 36.93892953830655 55.46785384299542, 36.9345091310223 55.47175270852391, 36.92670839544446 55.47125346855923, 36.92332954988242 55.46685569239108, 36.92775006712613 55.46295727742383, 36.9355493201602 55.46345618809396))",0.0
160,"POLYGON ((36.9355493201602 55.46345618809396, 36.93996878223152 55.45955703478471, 36.94776835201053 55.46005508579336, 36.95114994226156 55.46445261920564, 36.94673059081678 55.46835222312889, 36.93892953830655 55.46785384299542, 36.9355493201602 55.46345618809396))",0.0
161,"POLYGON ((36.93580913736071 55.36728573072705, 36.93918155212265 55.3716829973503, 36.93477141019289 55.37558456838239, 36.92698874384956 55.37508842223421, 36.92361769530813 55.37069103454316, 36.92802794670302 55.36678991403769, 36.93580913736071 55.36728573072705))",0.0
