area_id,facility_id,area_name,type_id,square,sports
1002910,102500,универсальная спортивная площадка,12,120.0,"[2, 21]"
1002911,102541,универсальная спортивная площадка,12,120.0,"[65, 2, 21]"
1002912,102543,универсальная спортивная площадка,12,81.0,"[65, 2, 21]"
1002913,102594,универсальная спортивная площадка,12,200.0,"[2, 3]"
1002914,102595,универсальная спортивная площадка,12,368.0,"[2, 3, 21]"
1002915,102597,универсальная спортивная площадка,12,612.0,"[0, 65, 2, 1, 4, 5, 21]"
1002916,102598,универсальная спортивная площадка,12,513.0,"[0, 65, 2, 1, 4, 5, 21]"
1002917,102398,универсальная спортивная площадка,12,81.0,"[65, 2, 3]"
1002919,102402,универсальная спортивная площадка,12,560.0,"[0, 65, 1, 3, 5, 21]"
1002920,102403,универсальная спортивная площадка,12,375.0,"[2, 3]"
1002921,102404,универсальная спортивная площадка,12,180.0,"[65, 2, 3, 21]"
1002922,102405,универсальная спортивная площадка,12,253.0,"[2, 21]"
1002923,102422,универсальная спортивная площадка №1,12,1456.0,"[65, 3, 21, 105]"
1002924,102834,универсальная спортивная площадка,12,338.0,"[0, 1, 3]"
1002925,102200,универсальная спортивная площадка,12,333.5,"[2, 21]"
1002926,102247,универсальная спортивная площадка,12,840.0,"[2, 3]"
1002927,102251,площадка для игры в баскетбол,28,738.0,[2]
1002928,102393,площадка для игры в футбол,24,2520.0,[3]
1002929,102392,площадка для игры в футбол,24,559.5,[3]
1002930,102394,универсальная спортивная площадка,12,375.2,"[2, 3]"
1002931,102395,универсальная спортивная площадка,12,731.0,"[1, 2, 3]"
1002932,102396,универсальная спортивная площадка,12,1050.0,"[2, 3]"
1002933,102487,площадка для игры в баскетбол,28,480.0,[2]
1002934,103517,универсальная спортивная площадка,12,524.0,"[0, 2, 3]"
1002935,103518,универсальная спортивная площадка,12,375.0,"[2, 3]"
1002936,103519,универсальная спортивная площадка,12,400.0,[3]
1002937,103521,универсальная спортивная площадка,12,375.0,"[2, 3]"
1002938,103522,универсальная спортивная площадка,12,544.0,"[2, 3]"
1002939,103523,площадка для игры в футбол,24,400.0,"[0, 1, 3]"
1002940,103531,городок тренажерный (воркаут) старого типа,27,240.0,[65]
1002941,103533,универсальная спортивная площадка,12,230.0,[3]
1002942,103574,площадка для игры в футбол,24,494.0,[3]
1002943,103578,универсальная спортивная площадка,12,375.0,"[1, 2, 3]"
1002944,103580,универсальная спортивная площадка,12,240.0,"[3, 21]"
1002945,103581,универсальная спортивная площадка,12,630.0,"[2, 3]"
1002946,103584,универсальная спортивная площадка,12,240.0,"[2, 3]"
1002947,103586,универсальная спортивная площадка,12,300.0,"[2, 3]"
1002948,103582,универсальная спортивная площадка,12,240.0,"[0, 2, 3]"
1002949,103612,универсальная спортивная площадка,12,260.0,"[2, 3]"
1003162,101989,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003163,101990,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003164,102008,универсальная спортивная площадка,12,306.0,"[2, 3, 21]"
1003165,102436,универсальная спортивная площадка,12,600.0,"[2, 21]"
1003166,102440,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003167,102444,универсальная спортивная площадка,12,450.0,"[2, 3, 21]"
1003168,102445,универсальная спортивная площадка,12,450.0,"[0, 1, 2, 3, 105]"
1003169,102446,городок тренажерный универсальный,18,24.0,[21]
1003170,102447,универсальная спортивная площадка,12,375.0,"[2, 21]"
1003171,102448,универсальная спортивная площадка,12,375.0,"[2, 3, 21]"
1003172,102968,универсальная спортивная площадка,12,600.0,"[0, 1, 2, 3, 21]"
1003173,102453,универсальная спортивная площадка,12,1000.0,"[0, 1, 2, 21]"
1003174,102971,площадка для игры в баскетбол,28,600.0,"[2, 21]"
1003175,102972,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003176,102449,городок тренажерный универсальный,18,24.0,[21]
1003177,102450,универсальная спортивная площадка,12,800.0,"[105, 2, 3, 21]"
1003178,102456,универсальная спортивная площадка,12,600.0,"[3, 21]"
1003179,102457,универсальная спортивная площадка,12,600.0,"[105, 3, 21]"
1003180,102458,универсальная спортивная площадка,12,600.0,"[0, 1, 2, 3, 21]"
1003181,102304,универсальная спортивная площадка,12,315.9,"[2, 3, 21]"
1003182,102305,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003183,102309,универсальная спортивная площадка,12,600.0,"[0, 1, 2, 3, 105]"
1003184,102311,универсальная спортивная площадка,12,600.0,"[2, 3, 21]"
1003185,102754,универсальная спортивная площадка,12,600.0,"[2, 21]"
1003186,102764,универсальная спортивная площадка,12,406.0,"[2, 3, 21]"
1003187,102765,универсальная спортивная площадка,12,405.0,"[2, 3, 21]"
1003189,102767,универсальная спортивная площадка,12,800.0,"[0, 1, 2, 3, 21]"
1003191,102787,универсальная спортивная площадка,12,767.8,"[2, 3, 21]"
1003192,102778,универсальная спортивная площадка,12,600.0,"[3, 21]"
1003193,102791,площадка для игры в футбол,24,450.0,"[105, 3]"
1003194,102793,универсальная спортивная площадка,12,356.0,"[0, 1, 2, 3, 21]"
1003195,102799,универсальная спортивная площадка,12,600.0,[21]
1003196,102805,теннисный корт,23,600.0,[14]
1003197,102758,универсальная спортивная площадка,12,600.0,"[0, 1, 2, 3, 105, 21]"
1003198,102761,площадка для игры в футбол,24,601.8,[3]
1003199,102978,площадка для игры в футбол,24,600.0,[3]
1003201,102980,универсальная спортивная площадка,12,600.0,"[105, 2, 3, 21]"
1003202,102984,универсальная спортивная площадка,12,600.0,"[3, 21]"
1003203,102986,универсальная спортивная площадка,12,800.0,"[2, 3, 21]"
1003204,102757,универсальная спортивная площадка,12,600.0,"[3, 21]"
1003205,102118,универсальная спортивная площадка,12,192.0,"[1, 3, 7]"
1003206,102126,универсальная спортивная площадка,12,1170.0,"[3, 21]"
1003207,102139,универсальная спортивная площадка,12,609.0,"[1, 2, 3]"
1003208,102278,универсальная спортивная площадка,12,1500.0,"[0, 1, 3, 21]"
1003209,102277,универсальная спортивная площадка,12,300.0,"[21, 7]"
1003210,102271,универсальная спортивная площадка,12,900.0,"[0, 1, 2, 3]"
1003211,102134,универсальная спортивная площадка,12,260.0,"[2, 3, 21]"
1003212,102211,универсальная спортивная площадка,12,650.0,"[2, 3]"
1003213,102212,универсальная спортивная площадка,12,744.0,"[2, 3, 21]"
1003214,102213,универсальная спортивная площадка,12,900.0,"[0, 1, 2, 3, 21]"
1003216,102215,универсальная спортивная площадка,12,985.0,"[2, 3]"
1003217,102216,универсальная спортивная площадка,12,330.0,"[2, 3, 21]"
1003218,102243,универсальная спортивная площадка,12,800.0,"[0, 1, 2, 3]"
1003219,102328,универсальная спортивная площадка,12,235.0,"[2, 3, 21]"
1003220,102292,универсальная спортивная площадка,12,450.0,"[2, 3, 21]"
1003221,102291,универсальная спортивная площадка,12,450.0,"[2, 3, 21]"
1003222,102287,универсальная спортивная площадка,12,894.0,"[0, 1, 2, 3]"
